"NULL_PREDICTORxdataset","NULL_PREDICTORxk_fold","NULL_PREDICTORxresponse_mean","NULL_PREDICTORxresponse_sd","num_training_samples","superset_num_coefficients","NULL_PREDICTORxsuperset_predictor_matrix","NULL_PREDICTORxadded_predictor","added_predictor_coefficient","added_predictor_pvalue","superset_anova_pvalue","NULL_PREDICTORxsuperset_mse","NULL_PREDICTORxsuperset_test_sd","NULL_PREDICTORxmse_diff","NULL_PREDICTORxmse_ratio","RESPONSE_VARIABLExstd_mse_diff","NULL_PREDICTORxstd_mse_ratio","superset_r_sq","superset_r_sq_adj","r_sq_diff","r_sq_ratio","r_sq_adj_diff","r_sq_adj_ratio","aic_diff","aic_ratio","aic_corrected_diff","aic_corrected_ratio","bic_diff","bic_ratio","superset_normality_pvalue","normality_pvalue_diff","normality_pvalue_ratio","added_predictor_vif","mean_vif","max_vif","null_ptransform_pvalue","response_est_ptransform","NULL_PREDICTORxadded_predictor_est_ptransform"
"15",1,2,1.23411319824338,0.226435679443062,1488,2,"FFT","FTSE",0.887086624567124,0,72.4749919046437,0.00247617068183171,0.228255025525838,0.0495608091813386,21.0151021676247,0.217129104023729,0.950577406564116,0.950544147752921,-0.950577406564116,0,-0.950544147752921,0,4472.93323228549,0.496980663204912,4472.92244699879,0.496980352362426,4467.62804407009,0.496977056146812,2.61727881993593e-25,-2.61727881993592e-25,3.5826972110657e-15,0,0,0,0,-1.85898567762839,0.0843608332348268
"16",1,2,1.23411319824338,0.226435679443062,1488,3,"TTF","CAC",0.290309261379143,1.1891617103875e-176,0.566135790647809,0.000493266036809463,0.228255025525838,0.000397560264813226,1.80597534625477,0.00174173718145901,0.989652471533565,0.98963853546829,-0.00742540119694213,0.992496960892306,-0.0074234253804315,0.992498851737904,802.902052301537,0.928420297340033,802.888557061626,0.928421242451803,797.596864086145,0.928792225226225,1.06491815458446e-09,-1.0649181393452e-09,1.43102659285791e-08,9.62411917797559,9.62411917797559,9.62411917797559,0,-0.484190446231836,-1.98955928016446
"17",1,2,1.23411319824338,0.226435679443062,1488,3,"TFT","FTSE",-0.267943295010514,1.44186642402247e-35,0.134301081356926,0.000783263865364176,0.228255025525838,0.000107562436258513,1.13732592682353,0.000471237976078372,0.983988554819201,0.983966990583267,-0.00176148448257829,0.998209852671608,-0.00175188049540864,0.998219573916428,153.306583483301,0.985492360254584,153.29308824339,0.985493581827444,148.001395267909,0.985973272584326,3.16010189860543e-10,-3.16010174621281e-10,4.82239575597248e-08,49.2336905319839,49.2336905319839,49.2336905319839,0,-1.53157375481307,0.299402291758859
"18",1,2,1.23411319824338,0.226435679443062,1488,3,"TTF","SMI",0.690421814038093,0,4.31492019114529,0.000493266036809463,0.228255025525838,0.00285206475179728,6.78200106831796,0.0124950797697746,0.989652471533565,0.98963853546829,-0.0565942201170113,0.942814046602326,-0.0566253323347672,0.942781803350076,2776.20778066292,0.75249767154972,2776.19428542301,0.752497982546624,2770.90259244753,0.752619629530337,1.06491815458446e-09,-1.06491815458275e-09,1.60641707374178e-12,9.62411917797559,9.62411917797559,9.62411917797559,0,-0.484190446231836,0.288348101219087
"19",1,2,1.23411319824338,0.226435679443062,1488,3,"FTT","FTSE",0.509405058995912,0,3.88888612109962,0.000799864865665087,0.228255025525838,0.00254546592294166,4.18236996298756,0.0111518505105313,0.984064635636394,0.984043173866207,-0.0510063842198402,0.948167648371131,-0.051029970732684,0.948142548936961,2133.69962175868,0.798220026240256,2133.68612651877,0.798220530954159,2128.39443354328,0.798418326337266,2.5304743804048e-06,-2.5304743804048e-06,6.76040318332884e-16,6.14550243451555,6.14550243451555,6.14550243451555,0,-0.94804747065444,0.733845393792874
"20",1,2,1.23411319824338,0.226435679443062,1488,4,"TTT","FTSE",-0.00690496074074395,0.718950480166526,6.88655939139471e-05,0.000492755887779587,0.228255025525838,5.10149029876337e-07,1.00103529768498,2.23499582846466e-06,0.989653374770336,0.989632458412055,-9.03236771043758e-07,0.999999087320072,6.07705623523191e-06,1.00000614072041,-1.87010666531205,1.00016675010372,-1.88631734047522,1.00016819639576,-7.17529488070613,1.00064100589949,9.21723285713537e-10,1.43194868870927e-10,1.15535559434204,63.7641013636524,58.6953019432329,99.8573049704896,0,-0.927972503440178,0.661207148358498
"21",1,2,1.23411319824338,0.226435679443062,1488,3,"TFT","SMI",1.19984422369121,0,2.54737034837026,0.000783263865364176,0.228255025525838,0.00169290681646753,3.16134931193388,0.00741673403495734,0.983988554819201,0.983966990583267,-0.0334111482550848,0.966045186103589,-0.0334228428303462,0.966032556833503,1675.13058284735,0.841479795124878,1675.11708760744,0.841480465692972,1669.82539463196,0.841743480864663,3.16010189860543e-10,-3.16010189860543e-10,8.28226083814244e-16,49.2336905319839,49.2336905319839,49.2336905319839,0,-1.53157375481307,-0.614402878619448
"22",1,2,1.23411319824338,0.226435679443062,1488,3,"FTT","CAC",0.492650283231332,0,2.55317098761547,0.000799864865665087,0.228255025525838,0.00167630581616662,3.09573627761831,0.0073440039810947,0.984064635636394,0.984043173866207,-0.0334872290722775,0.965970498420948,-0.0334990261132859,0.965957767908016,1682.21789276134,0.840915807080766,1682.20439752143,0.840916475043,1676.91270454595,0.841178465682263,2.5304743804048e-06,-2.5304743804048e-06,1.03430362314802e-19,6.14550243451555,6.14550243451555,6.14550243451555,0,-0.94804747065444,-2.39029373659572
"23",1,2,1.23411319824338,0.226435679443062,1488,4,"TTT","CAC",0.288569821251114,6.83020672068286e-143,0.431903574884797,0.000492755887779587,0.228255025525838,0.000290507977584589,1.58955759796935,0.0012727342012091,0.989653374770336,0.989632458412055,-0.00566481995113488,0.994275955505684,-0.00566546782878763,0.994275179860331,647.725362152923,0.942244860509142,647.70915147776,0.94224601426285,642.420173937529,0.942609310378144,9.21723285713537e-10,-6.05713095852994e-10,0.342847137268436,12.4644994955567,58.6953019432329,99.8573049704896,0,-0.927972503440178,-2.34184018525005
"24",1,2,1.23411319824338,0.226435679443062,1488,4,"TTT","SMI",0.698867441462944,2.35061346171029e-141,0.426102935639581,0.000492755887779587,0.228255025525838,0.000307108977885501,1.6232477084533,0.00134546425507173,0.989653374770336,0.989632458412055,-0.0055887391339422,0.994352831732384,-0.00558928454584795,0.99435216125104,640.638052238932,0.942876808239793,640.621841563769,0.942877965185194,635.332864023538,0.94324245612921,9.21723285713537e-10,2.52955265711908e-06,2745.37317178211,99.8573049704896,58.6953019432329,99.8573049704896,0,-0.927972503440178,-0.177054412564509
"25",1,3,1.23414600419768,0.225575762234721,1488,2,"TFF","SMI",0.924320258704248,0,74.2875850969297,0.000824763067997811,0.231647473912805,0.0527653724357695,64.9764005969161,0.227783068576138,0.981794071088574,0.981781819454044,-0.981794071088574,0,-0.981781819454044,0,5958.93986469447,0.426445912329965,5958.92907940778,0.426445463415772,5953.63467647908,0.426370717715738,5.98322919261658e-18,-5.98322919261658e-18,1.94730983334364e-22,0,0,0,0,-1.32697859101908,-0.410358598233582
"26",1,3,1.23414600419768,0.225575762234721,1488,2,"FTF","CAC",1.05000752431462,0,70.6178252608956,0.00349700745343946,0.231647473912805,0.0500931280503279,15.3245699980019,0.216247245023632,0.933294063386934,0.933249173792982,-0.933294063386934,0,-0.933249173792982,0,4026.70245208747,0.523876350802969,4026.69166680078,0.523876109637537,4021.39726387208,0.523906343406038,2.37476465000386e-21,-2.37476465000386e-21,4.90625504380488e-19,0,0,0,0,-1.30504267079937,-2.71282721527436
"27",1,3,1.23414600419768,0.225575762234721,1488,2,"FFT","FTSE",0.883756961495151,0,71.8500441690072,0.00234405658967292,0.231647473912805,0.0512460789140944,22.8621338494413,0.221224423683481,0.949579223507414,0.949545292971416,-0.949579223507414,0,-0.949545292971416,0,4443.17971179774,0.499288904598876,4443.16892651104,0.499288600117419,4437.87452358234,0.49928805332051,2.62816376765915e-25,-2.62816376765914e-25,4.43320967487063e-15,0,0,0,0,-1.81990375223292,0.141912163743502
"28",1,3,1.23414600419768,0.225575762234721,1488,3,"TTF","CAC",0.299585374132715,1.03938060760702e-190,0.609716950299473,0.000549009422300324,0.231647473912805,0.000275753645697488,1.5022748872726,0.00119040212716192,0.9898521670149,0.989838499899769,-0.00805809592632678,0.991859293544179,-0.00805668044572527,0.991860611153697,867.71683710222,0.922919057712574,867.703341862309,0.922919979680918,862.411648886828,0.923281862836713,4.76032083611482e-11,-4.7603202377919e-11,1.25689620481544e-07,9.4284968882276,9.4284968882276,9.4284968882276,0,-0.448922681884058,-1.99096057749064
"29",1,3,1.23414600419768,0.225575762234721,1488,3,"TFT","FTSE",-0.277330846748669,1.32911613018124e-37,0.144293348402858,0.000744107560899831,0.231647473912805,8.06555070979799e-05,1.10839226925802,0.000348182113690304,0.983701070135246,0.983679118714553,-0.00190699904667258,0.998061403911647,-0.00189729926050919,0.998071221372485,162.644004086593,0.984586638234933,162.630508846682,0.984587858092071,157.3388158712,0.985066874228722,7.11374608571645e-11,-7.11374548739353e-11,8.41079948668703e-08,49.0355880125941,49.0355880125941,49.0355880125941,0,-1.53352960861761,0.319942743400114
"30",1,3,1.23414600419768,0.225575762234721,1488,3,"TTF","SMI",0.681209851293991,0,4.27947678633361,0.000549009422300324,0.231647473912805,0.00294799803113914,6.36966746178447,0.012726225679667,0.9898521670149,0.989838499899769,-0.0565581036279663,0.942862070203343,-0.0565893261067872,0.942829738272943,2799.95424970922,0.75127472154393,2799.94075446931,0.751275027034566,2794.64906149383,0.751394510614883,4.76032083611482e-11,-4.76032083587734e-11,4.98866511682865e-11,9.4284968882276,9.4284968882276,9.4284968882276,0,-0.448922681884058,0.320112688317095
"31",1,3,1.23414600419768,0.225575762234721,1488,3,"FTT","FTSE",0.50385983776854,0,3.86549891201174,0.000888836606862435,0.231647473912805,0.00260817084657703,3.93436479375415,0.0112592242104862,0.984380983343487,0.984359947630818,-0.051086919956553,0.948102492001588,-0.0511107738378367,0.948077150070103,2158.28549084554,0.796686370631364,2158.27199560563,0.796686867547081,2152.98030263015,0.796881597882225,4.31992824216714e-06,-4.31992824216714e-06,5.49723170589642e-16,6.04192421347094,6.04192421347094,6.04192421347094,0,-0.895622972718837,0.802039708417974
"32",1,3,1.23414600419768,0.225575762234721,1488,4,"TTT","FTSE",-0.00534681232094447,0.777534032786901,4.13153571043878e-05,0.000548528781765865,0.231647473912805,4.80640534458992e-07,1.00087623576089,2.07487923930454e-06,0.989852713043858,0.989832199660523,-5.4602895760425e-07,0.99999944837353,6.30023924552692e-06,1.00000636495686,-1.91993236882627,1.00017058034834,-1.93614304398943,1.00017202148488,-7.22512058422035,1.00064314331287,4.30586083867791e-11,4.54459997436911e-12,1.10554451582705,63.6560539624007,58.4106026124886,99.3360534650852,0,-0.914817772521655,0.688066901052356
"33",1,3,1.23414600419768,0.225575762234721,1488,3,"TFT","SMI",1.20665808243164,0,2.58183427632536,0.000744107560899831,0.231647473912805,0.00159994902877309,3.15015827394404,0.00690682700634728,0.983701070135246,0.983679118714553,-0.0341218466278327,0.965312788952094,-0.0341338257431371,0.965299837016219,1678.40415698333,0.840941874218719,1678.39066174341,0.840942543688907,1673.09896876793,0.841205126719273,7.11374608571645e-11,-7.11374608571642e-11,3.69448633109943e-15,49.0355880125941,49.0355880125941,49.0355880125941,0,-1.53352960861761,-0.614258753789944
"34",1,3,1.23414600419768,0.225575762234721,1488,3,"FTT","CAC",0.498392386193308,0,2.63328000390011,0.000888836606862435,0.231647473912805,0.00145521998281049,2.63721877741666,0.00628204555063808,0.984380983343487,0.984359947630818,-0.0348017598360736,0.964646046170185,-0.0348146546594026,0.96463219095495,1741.80823113528,0.835919133664963,1741.79473589536,0.83591978000645,1736.50304291988,0.836173269713777,4.31992824216714e-06,-4.31992824216714e-06,6.08381348098666e-20,6.04192421347094,6.04192421347094,6.04192421347094,0,-0.895622972718837,-2.3816130838752
"35",1,3,1.23414600419768,0.225575762234721,1488,4,"TTT","CAC",0.298238778687072,6.55940808793781e-155,0.465464917253719,0.000548528781765865,0.231647473912805,0.000195578779133967,1.35655153500669,0.000844294892710917,0.989852713043858,0.989832199660523,-0.00615164290861181,0.993785294693293,-0.00615308094597056,0.993783713089874,703.152900646801,0.93752693132392,703.136689971638,0.937528057206583,697.847712431407,0.937881162754614,4.30586083867791e-11,2.80788524703854e-11,1.65210775550765,12.2397004099798,58.4106026124886,99.3360534650852,0,-0.914817772521655,-2.36932568763807
"36",1,3,1.23414600419768,0.225575762234721,1488,4,"TTT","SMI",0.687745944012501,3.66433016612162e-141,0.414019189678968,0.000548528781765865,0.231647473912805,0.00034030782509657,1.62040103711792,0.00146907634842013,0.989852713043858,0.989832199660523,-0.00547172970037091,0.994472177902564,-0.00547225202970503,0.994471535648586,639.748826494852,0.943160196969549,639.732615819688,0.943161351201595,634.443638279457,0.943525069430494,4.30586083867791e-11,4.31988518355876e-06,100326.703625971,99.3360534650852,58.4106026124886,99.3360534650852,0,-0.914817772521655,-0.173606062104991
"37",1,4,1.23635584738881,0.227027867622253,1488,2,"TFF","SMI",0.920666349969544,0,75.3043989887922,0.000930720431834719,0.226010417368343,0.0500187097403207,54.741927252762,0.221311523259577,0.982541806012788,0.982530057564614,-0.982541806012788,0,-0.982530057564614,0,6021.34390256587,0.422845290980753,6021.33311727918,0.422844834633749,6016.03871435048,0.42276674319409,2.14274615258583e-17,-2.14274615258583e-17,7.89794305191952e-23,0,0,0,0,-1.31626942208107,-0.416837343274298
"38",1,4,1.23635584738881,0.227027867622253,1488,2,"FTF","CAC",1.04611697177586,0,71.534844106376,0.00333609149352138,0.226010417368343,0.047613338678634,15.2721921059714,0.21066877904586,0.933358155233173,0.933313308769669,-0.933358155233173,0,-0.933313308769669,0,4028.13282720973,0.522710247502704,4028.12204192303,0.522710002110689,4022.82763899433,0.522738835078617,3.17015455483946e-21,-3.17015455483946e-21,5.33831609629504e-19,0,0,0,0,-1.27163921971213,-2.62054829370395
"39",1,4,1.23635584738881,0.227027867622253,1488,2,"FFT","FTSE",0.881017309672522,0,72.8493833793954,0.00240361947906755,0.226010417368343,0.0485458106930878,21.1969617553276,0.214794571234165,0.950509740117072,0.95047643576991,-0.950509740117072,0,-0.95047643576991,0,4470.89734543094,0.496654387382844,4470.88656014424,0.496654075207652,4465.59215721554,0.496650386119564,7.41639465472168e-26,-7.41639465472151e-26,2.2818752069873e-14,0,0,0,0,-1.87037350633058,0.089734513432563
"40",1,4,1.23635584738881,0.227027867622253,1488,3,"TTF","CAC",0.287807054807327,1.05139805614098e-176,0.55915185672699,0.000517407428052748,0.226010417368343,0.000413313003781971,1.79881536555721,0.00182873430611992,0.989837396742165,0.989823709734411,-0.00729559072937713,0.992629505862893,-0.00729365216979694,0.992631362435485,803.148574943192,0.928519782491629,803.135079703281,0.928520726358121,797.8433867278,0.928891219674653,1.1015745351939e-10,-1.10157432091929e-10,1.94516674462583e-07,9.68345276183718,9.68345276183718,9.68345276183718,0,-0.440667455468864,-1.93210558315607
"41",1,4,1.23635584738881,0.227027867622253,1488,3,"TFT","FTSE",-0.27792164482619,2.38701048740204e-39,0.146586102126717,0.000856409495025566,0.226010417368343,7.43109368091527e-05,1.08677033269807,0.000328794299282425,0.984454403091498,0.984433466260645,-0.00191259707870983,0.998057200950391,-0.00190340869603101,0.998066493306794,170.655119578956,0.983905717615569,170.641624339045,0.983906928972395,165.349931363564,0.98438260226684,1.32446405802357e-10,-1.32446384374895e-10,1.61782129126505e-07,49.454856241806,49.454856241806,49.454856241806,0,-1.52847442612833,0.312110912044779
"42",1,4,1.23635584738881,0.227027867622253,1488,3,"TTF","SMI",0.686888583262273,0,4.32870673914322,0.000517407428052748,0.226010417368343,0.00281868406546863,6.44770699577447,0.0124714785198368,0.989837396742165,0.989823709734411,-0.0564792415089923,0.942940889387609,-0.0565104009647416,0.942908620586686,2796.35965029934,0.75112401083552,2796.34615505943,0.751124316361881,2791.05446208395,0.751243813106747,1.1015745351939e-10,-1.1015745351622e-10,2.87783935953226e-11,9.68345276183718,9.68345276183718,9.68345276183718,0,-0.440667455468864,0.310624866969797
"43",1,4,1.23635584738881,0.227027867622253,1488,3,"FTT","FTSE",0.505155866005377,0,3.86966425328863,0.000736214086242088,0.226010417368343,0.00259987740727929,4.53141491838337,0.0115033520912539,0.983847993212694,0.983826239668199,-0.0504898379795212,0.948681261406399,-0.0505129308985304,0.948656654130748,2106.92510769285,0.800225588411476,2106.91161245294,0.800226102147516,2101.61991947746,0.800427444381173,2.55119026533411e-06,-2.5511902653341e-06,1.24261784701671e-15,6.1891999450499,6.1891999450499,6.1891999450499,0,-0.951775350694169,0.73729162208138
"44",1,4,1.23635584738881,0.227027867622253,1488,4,"TTT","FTSE",-0.0263399212657777,0.163164876260823,0.00102033506208021,0.000519959444698176,0.226010417368343,-2.55201664542816e-06,0.995091892893859,-1.12915885698709e-05,0.98985070966768,0.989830192234393,-1.33129255143194e-05,0.99998655057234,-6.48249998258521e-06,0.999993450896898,-0.0494545312649279,1.00000440147231,-0.0656652064280934,1.00000584425809,-5.35464274665901,1.00047746703487,7.05546005768529e-11,3.96028529425373e-11,1.56130787530147,63.8179915026674,58.7205613101979,99.8478820458304,0,-0.916229881080834,0.674490717022603
"45",1,4,1.23635584738881,0.227027867622253,1488,3,"TFT","SMI",1.20341930331321,0,2.6016017115235,0.000856409495025566,0.226010417368343,0.00154720998404199,2.80662404262087,0.00684574632469444,0.984454403091498,0.984433466260645,-0.033944662974426,0.96551931418273,-0.0339570304907348,0.965506017771094,1721.10167671389,0.837684937517887,1721.08818147398,0.837685591329107,1715.7964884985,0.837942018063967,1.32446405802357e-10,-1.32446405802357e-10,5.59954391347455e-16,49.454856241806,49.454856241806,49.454856241806,0,-1.52847442612833,-0.624178644152721
"46",1,4,1.23635584738881,0.227027867622253,1488,3,"FTT","CAC",0.491863686961748,0,2.55512498026918,0.000736214086242088,0.226010417368343,0.00166740539282547,3.26483766608776,0.00737755990294905,0.983847993212694,0.983826239668199,-0.0333382530956222,0.966114426897637,-0.0333498038982896,0.966101936954297,1664.16058947164,0.842207631710954,1664.14709423173,0.842208306390459,1658.85540125625,0.842472937774058,2.55119026533411e-06,-2.55119026533411e-06,2.90703314272423e-20,6.1891999450499,6.1891999450499,6.1891999450499,0,-0.951775350694169,-2.3671501421118
"47",1,4,1.23635584738881,0.227027867622253,1488,4,"TTT","CAC",0.281181410639847,1.40584204499358e-139,0.413586089662354,0.000519959444698176,0.226010417368343,0.00033645005032739,1.64706979315029,0.00148864841826763,0.98985070966768,0.989830192234393,-0.00539630657618162,0.994548363178935,-0.00539672597374852,0.994547826469542,632.444000832971,0.94371224063618,632.427790157808,0.94371339964305,627.138812617577,0.944078788543146,7.05546005768529e-11,6.1891805225504e-11,1.87721856150383,12.4958103820958,58.7205613101979,99.8478820458304,0,-0.916229881080834,-2.31171006577217
"48",1,4,1.23635584738881,0.227027867622253,1488,4,"TTT","SMI",0.719068218809058,6.33598066520639e-152,0.460062820916674,0.000519959444698176,0.226010417368343,0.000216254641543912,1.41590674762999,0.000956834840013012,0.98985070966768,0.989830192234393,-0.0060027164549854,0.993935735564608,-0.00600395256619379,0.993934361051727,689.385088075223,0.938644461967421,689.36887740006,0.938645595426706,684.079899859829,0.939001420476949,7.05546005768529e-11,2.55111971073353e-06,36159.0916038874,99.8478820458304,58.7205613101979,99.8478820458304,0,-0.916229881080834,-0.188615460220668
"49",1,5,1.23472151886286,0.224184710519541,1488,2,"TFF","SMI",0.917391357290659,0,73.448162715944,0.00107502458512876,0.237067916775202,0.0550077551928814,52.1688346051107,0.232033739280892,0.98278379659494,0.982772210993725,-0.98278379659494,0,-0.982772210993725,0,6042.11356891906,0.424071455257135,6042.10278363237,0.424071004593204,6036.80838070367,0.42399458558245,3.87355553196365e-17,-3.87355553196365e-17,8.29588657829643e-23,0,0,0,0,-1.32478343557972,-0.440469693023315
"50",1,5,1.23472151886286,0.224184710519541,1488,2,"FTF","CAC",1.04844348785768,0,69.7257969503937,0.00359971616828709,0.237067916775202,0.0524830636097231,15.5797782814351,0.221384084036516,0.932976141452759,0.932931037914033,-0.932976141452759,0,-0.932931037914033,0,4019.62745838525,0.525349003845349,4019.61667309856,0.525348767686755,4014.32227016986,0.525380803672109,9.83299593528281e-21,-9.83299593528281e-21,3.26803525186029e-19,0,0,0,0,-1.23258090406534,-2.60118328948105
"51",1,5,1.23472151886286,0.224184710519541,1488,2,"FFT","FTSE",0.876941096585822,0,71.155636589389,0.00298823014767614,0.237067916775202,0.053094549630334,18.7678916972389,0.22396345466131,0.952108318174024,0.952076089585985,-0.952108318174024,0,-0.952076089585985,0,4519.75440872405,0.496053729493244,4519.74362343736,0.496053418520092,4514.44922050866,0.496049055359501,5.36192501646697e-25,-5.36192501646694e-25,5.99310457516934e-15,0,0,0,0,-1.81946070940868,0.12442861552806
"52",1,5,1.23472151886286,0.224184710519541,1488,3,"TTF","CAC",0.283792009299072,2.95770999275884e-171,0.524925156130826,0.000567638050922344,0.237067916775202,0.000507386534206418,1.89385574730583,0.00214025812142073,0.989807633799222,0.989793906706696,-0.00702383720428246,0.992903836094573,-0.00702169571297084,0.992905901253389,778.027411944264,0.93095928117164,778.013916704353,0.930960231013746,772.722223728872,0.931333074270896,1.92033587705234e-11,-1.92033200349681e-11,2.01712397203632e-06,9.73209575938172,9.73209575938172,9.73209575938172,0,-0.435858950936424,-1.94455995002705
"53",1,5,1.23472151886286,0.224184710519541,1488,3,"TFT","FTSE",-0.262628046978973,4.05132132157502e-35,0.125916381584234,0.000944380703710395,0.237067916775202,0.000130643881418367,1.13833815208748,0.000551082083124093,0.984468639005844,0.98444772134794,-0.00168484241090472,0.99828857685847,-0.00167551035421487,0.998298019978226,151.248716779126,0.985788008162805,151.235221539215,0.9857892222465,145.943528563734,0.986265967689563,1.8536724685059e-10,-1.85367208115034e-10,2.08966556809566e-07,50.6837144248314,50.6837144248314,50.6837144248314,0,-1.45835348351346,0.368874159421967
"54",1,5,1.23472151886286,0.224184710519541,1488,3,"TTF","SMI",0.688213785316396,0,4.24729092168106,0.000567638050922344,0.237067916775202,0.00303207811736475,6.34156953086211,0.0127899133657968,0.989807633799222,0.989793906706696,-0.0568314923464629,0.942583295576006,-0.0568628687926628,0.942550799305423,2800.51352247808,0.751487590652807,2800.50002723817,0.751487896584769,2795.20833426268,0.751607554186854,1.92033587705234e-11,-1.92033587606904e-11,5.12045629766402e-10,9.73209575938172,9.73209575938172,9.73209575938172,0,-0.435858950936424,0.287384322250579
"55",1,5,1.23472151886286,0.224184710519541,1488,3,"FTT","FTSE",0.508351700341337,0,3.8197792745342,0.000871195888667685,0.237067916775202,0.00272852027961941,4.1319251101978,0.011509445549339,0.984087252184008,0.984065820873818,-0.0511111107312487,0.948062419650476,-0.051134782959785,0.948037233002993,2137.63703704395,0.79845463899425,2137.62354180403,0.798455143087086,2132.33184882855,0.798652695381836,1.22610723347027e-05,-1.22610723347027e-05,8.01968675076838e-16,6.25977545951586,6.25977545951586,6.25977545951586,0,-0.871994017710135,0.780312594799941
"56",1,5,1.23472151886286,0.224184710519541,1488,4,"TTT","FTSE",-0.0132095364007871,0.487030793560239,0.000248003701696753,0.000567337183159034,0.237067916775202,3.00867763309838e-07,1.00053031560814,1.26912054318647e-06,0.989810952248731,0.989790354443304,-3.31844950929305e-06,0.999996647390593,3.55226339143755e-06,1.00000358890484,-1.51545531383817,1.00013449679891,-1.53166598900134,1.00013593618117,-6.82064352923226,1.00060647494324,1.48373351127089e-11,4.36602365781448e-12,1.29425928744271,65.1006689007915,59.6044338356376,101.212247602139,0,-0.834983955456046,0.731770379777522
"57",1,5,1.23472151886286,0.224184710519541,1488,3,"TFT","SMI",1.18513077961889,0,2.41844250813923,0.000944380703710395,0.237067916775202,0.00204384944396575,3.16422194559422,0.00862136670270661,0.984468639005844,0.98444772134794,-0.0323603208318201,0.967129150132706,-0.0323716317619545,0.96711696206922,1673.60787697413,0.842740474149236,1673.59438173422,0.842741144779137,1668.30268875874,0.843004186232246,1.8536724685059e-10,-1.85367246850589e-10,2.89259570262098e-15,50.6837144248314,50.6837144248314,50.6837144248314,0,-1.45835348351346,-0.57057186869546
"58",1,5,1.23472151886286,0.224184710519541,1488,3,"FTT","CAC",0.485647465512,0,2.38993963553897,0.000871195888667685,0.237067916775202,0.00211703425900846,3.43003242616999,0.00893007492454545,0.984087252184008,0.984065820873818,-0.0319789340099836,0.967503964776485,-0.0319897312878327,0.9674922849577,1637.51008670514,0.845608699766947,1637.49659146523,0.845609383613113,1632.20489848975,0.845877621217344,1.22610723347027e-05,-1.22610723347027e-05,4.3731289320356e-20,6.25977545951586,6.25977545951586,6.25977545951586,0,-0.871994017710135,-2.31814218643134
"59",1,5,1.23472151886286,0.224184710519541,1488,4,"TTT","CAC",0.280502106268484,5.06995787119328e-138,0.399256778248289,0.000567337183159034,0.237067916775202,0.000377043520551361,1.66458453939492,0.00159044515883982,0.989810952248731,0.989790354443304,-0.00534231324288703,0.994602693341845,-0.00534263309536454,0.994602257870689,625.2632398513,0.944507829781896,625.247029176136,0.944508989528747,619.958051635906,0.944874846110047,1.48373351127089e-11,1.70529911737881e-10,12.493297849141,12.5003850039828,59.6044338356376,101.212247602139,0,-0.834983955456046,-2.26288831228249
"60",1,5,1.23472151886286,0.224184710519541,1488,4,"TTT","SMI",0.704337187828763,7.54868161992586e-146,0.427759650848555,0.000567337183159034,0.237067916775202,0.000303858705508651,1.53558750339033,0.00128173693700098,0.989810952248731,0.989790354443304,-0.00572370006472345,0.994217380549569,-0.00572453356948632,0.994216418109362,661.361030120293,0.941304147565457,661.34481944513,0.941305291207388,656.055841904899,0.941665118873801,1.48373351127089e-11,1.22610574973676e-05,826366.206705173,101.212247602139,59.6044338356376,101.212247602139,0,-0.834983955456046,-0.130040491163456
"61",2,1,1.46384205856256,0.236207819202635,196,2,"TFFFFF","parity",0.0574487935888171,0.378935437577507,0.0434408712479044,0.0368256042711228,0.19322161776773,0.0005915104471459,1.01606247769326,0.00306130573783389,0.00399277994522305,-0.00114127789011076,-0.00399277994522305,0,0.00114127789011076,0,-1.21584861492499,1.00215782720916,-1.2993911607291,1.00230694288259,-4.49396327415559,1.0080695555404,0.00333615693144316,-0.00155420027348972,0.53413454300023,0,0,0,0,0.296490155686731,-2.54877588130594
"62",2,1,1.46384205856256,0.236207819202635,196,2,"FTFFFF","induced",-0.0611931243680487,0.175533438874319,0.102689881509381,0.0361969736101053,0.19322161776773,0.00122014110816349,1.03370837355924,0.00631472359179916,0.00943853306090739,0.00433254611792233,-0.00943853306090739,0,-0.00433254611792233,0,-0.141261774504642,1.0002502271065,-0.224804320308749,1.00039835825276,-3.41937643373524,1.00612815602605,0.00862359393253867,-0.00684163727458523,0.206637356987524,0,0,0,0,0.366007491194595,-2.38622865025474
"63",2,1,1.46384205856256,0.236207819202635,196,2,"FFTFFF","case",-0.00789386203851214,0.823838780209708,0.00278596595015124,0.0375445870233035,0.19322161776773,-0.000127472305034765,0.996604775411282,-0.000659720721249729,0.000256066433620752,-0.00489725281156672,-0.000256066433620752,0,0.00489725281156672,0,-1.94980455205132,1.0034649288115,-2.03334709785543,1.0036147206338,-5.22791921128191,1.00939986698476,0.0029084386939487,-0.00112648203599526,0.612684964500363,0,0,0,0,0.333478355760113,-2.70832780303921
"64",2,1,1.46384205856256,0.236207819202635,196,2,"FFFTFF","spontaneous",-0.0586809744307292,0.207101362100863,0.0891214044897914,0.0377506946076924,0.19322161776773,-0.000333579889423709,0.991163609229173,-0.00172641080888114,0.00819141389928051,0.00307899850700877,-0.00819141389928051,0,-0.00307899850700877,0,-0.387871016357394,1.00068736399874,-0.471413562161501,1.0008357205186,-3.66598567558799,1.00657303055174,0.00612815972421737,-0.00434620306626393,0.290781692734194,0,0,0,0,0.357445468695603,-2.13579446960217
