"dataset" "k_fold" "response_mean" "response_sd" "num_training_samples" "superset_num_coefficients" "subset_predictors" "superset_predictors" "added_predictor" "predictor_coefficient" "predictor_pvalue" "anova_pvalue" "superset_mse" "superset_test_sd" "mse_diff" "mse_ratio" "std_mse_diff" "std_mse_ratio" "superset_r_sq" "superset_r_sq_adj" "r_sq_diff" "r_sq_ratio" "r_sq_adj_diff" "r_sq_adj_ratio"
"83" 2 1 31.2121212121212 5.31021948798858 198 3 "001000" "001100" "spontaneous" -0.797343484393644 0.136607413525149 62.7786968609644 26.056454660219 4.89318559898584 0.0601043849420151 1.00230669850238 0.0122832832979949 1.00230669850238 0.0136214674284839 0.00350476453031456 0.0113011106187715 5.87041931286967 0.0062746099817772 -1.26532855053839
"84" 2 1 31.2121212121212 5.31021948798858 198 3 "001000" "001010" "stratum" -0.0447659787231987 0.00366939692640121 235.364077859363 24.753842189321 4.89318559898584 1.36271685583997 1.05505072083023 0.278492779044065 1.05505072083023 0.0446894344199796 0.0348913773371077 0.0423690776102673 19.25972515646 0.0376612227885703 -12.5968679294663
"85" 2 1 31.2121212121212 5.31021948798858 198 3 "001000" "001001" "pooled.stratum" -0.0537616021675138 0.0116275289794114 178.480394954035 25.4835212293842 4.89318559898584 0.633037815776806 1.02484106533311 0.129371306886052 1.02484106533311 0.0344495150674015 0.0245464331706569 0.0321291582576892 14.846645534517 0.0273162786221195 -8.86202266545049
"86" 2 1 31.2121212121212 5.31021948798858 198 4 "101000" "111000" "induced" -1.31966356640059 0.0236115744577521 143.711380837963 26.1054138476229 4.89318559898584 0.0179907911212922 1.00068915939147 0.00367670319413627 1.00068915939147 0.0357182654241141 0.0208066922090232 0.0258702122413116 3.62693669104958 0.0211140436089611 -67.6967543119344
"87" 2 1 31.2121212121212 5.31021948798858 198 4 "101000" "101100" "spontaneous" -1.12757803020831 0.0457194436555663 112.309493025436 25.9865195531799 4.89318559898584 0.136885085564295 1.00526754209174 0.0279746359084898 1.00526754209174 0.0300654528371705 0.0150664649944464 0.020217399654368 3.05293363866812 0.0153738163943843 -49.0203233090591
"88" 2 1 31.2121212121212 5.31021948798858 198 4 "101000" "101010" "stratum" -0.0432881653993656 0.0081221229752786 195.596058255926 24.775409828193 4.89318559898584 1.34799481055111 1.05440857769453 0.2754840958476 1.05440857769453 0.0450582885249153 0.030291148656744 0.0352102353421128 4.57534983702157 0.0305985000566819 -98.5554276403721
"89" 2 1 31.2121212121212 5.31021948798858 198 4 "101000" "101001" "pooled.stratum" -0.0573095553888674 0.0073697136890767 200.370224842231 25.394751195794 4.89318559898584 0.728653442950147 1.0286930727272 0.148911875139412 1.0286930727272 0.0459177103893693 0.0311638605500297 0.0360696572065667 4.66261803597431 0.0314712119499676 -101.394887273425
"90" 2 1 31.2121212121212 5.31021948798858 198 4 "011000" "111000" "parity" 0.700903195331279 0.0299404530377624 132.062730576488 26.1054138476229 4.89318559898584 -0.212427294395656 0.991862711097568 -0.0434128831000571 0.991862711097568 0.0357182654241141 0.0208066922090232 0.0237732798144444 2.99023092963792 0.018995604182844 11.4885040971299
"91" 2 1 31.2121212121212 5.31021948798858 198 4 "011000" "011100" "spontaneous" -1.14170622262464 0.0420616854409775 115.983020076187 25.801046777904 4.89318559898584 0.0919397753232047 1.00356341260549 0.0187893496911826 1.00356341260549 0.0328236754410791 0.0178673405252195 0.0208786898314095 2.74790414268124 0.0160562524990403 9.86552849278858
"92" 2 1 31.2121212121212 5.31021948798858 198 4 "011000" "011010" "stratum" -0.0469254188730343 0.00232965869083665 256.740159571344 24.3088174572867 4.89318559898584 1.58416909594056 1.06516849693426 0.32375005278134 1.06516849693426 0.0581620797622046 0.0435975758410017 0.046217094152535 4.86916281549317 0.0417864878148224 24.0725879751837
"93" 2 1 31.2121212121212 5.31021948798858 198 4 "011000" "011001" "pooled.stratum" -0.0499809423697657 0.0211363838031458 148.723980106784 25.293517528379 4.89318559898584 0.599469024848261 1.0237005005008 0.122510992628709 1.0237005005008 0.0387175411880852 0.0238523485260453 0.0267725555784155 3.24132171048767 0.0220412604998661 13.1701762593867
"94" 2 1 31.2121212121212 5.31021948798858 198 5 "111000" "111100" "spontaneous" -2.76494250804076 3.65797401509719e-05 453.806834823714 27.3387811636151 4.89318559898584 -1.2333673159922 0.954885797263205 -0.252058151288565 0.954885797263205 0.117410328119445 0.0991183141944588 0.0816920626953304 3.28712289707603 0.0783116219854356 4.7637708675036
"95" 2 1 31.2121212121212 5.31021948798858 198 5 "111000" "111010" "stratum" -0.0401525559628572 0.0135991855695801 166.796392155192 24.4791285912905 4.89318559898584 1.62628525633242 1.06643558614709 0.332357157404672 1.06643558614709 0.065744127265948 0.0463813112507344 0.0300258618418339 1.84063045854301 0.0255746190417112 2.22915352352933
"96" 2 1 31.2121212121212 5.31021948798858 198 5 "111000" "111001" "pooled.stratum" -0.0509579834600429 0.0176047579632961 154.531705880519 25.2388621104197 4.89318559898584 0.866551737203142 1.0343340255758 0.177093576295725 1.0343340255758 0.0635362990817859 0.0441277249694911 0.0278180336576717 1.77881815724711 0.0233210327604679 2.12084287719479
"97" 2 1 31.2121212121212 5.31021948798858 198 3 "000100" "100100" "parity" 0.488420794928969 0.0993443961677816 76.4655643878486 25.0814447285612 4.89318559898584 0.223102296858176 1.00889511347024 0.0455944889775726 1.00889511347024 0.0211286860065697 0.0110889802220218 0.0137649528404152 2.86929000954059 0.00878971780501947 4.82284237763484
"98" 2 1 31.2121212121212 5.31021948798858 198 3 "000100" "010100" "induced" -0.915879931553127 0.0835206232691764 84.2596868672481 24.7413127756549 4.89318559898584 0.56323424976441 1.0227649298512 0.115105842271984 1.0227649298512 0.0225317453996478 0.0125064299678495 0.0151680122334934 3.05982643466895 0.0102071675508472 5.43932257378215
"99" 2 1 31.2121212121212 5.31021948798858 198 3 "000100" "001100" "case" 0.923122219610123 0.267398205922006 34.7622827121613 26.056454660219 4.89318559898584 -0.751907634799611 0.971143133453702 -0.153664237660523 0.971143133453702 0.0136214674284839 0.00350476453031456 0.00625773426232943 1.84980459247105 0.00120550211331227 1.52429949030523
"100" 2 1 31.2121212121212 5.31021948798858 198 3 "000100" "000110" "stratum" -0.0446637491299502 0.00365947326590018 234.307976015692 24.2572874973919 4.89318559898584 1.0472595280275 1.04317298577345 0.214024076308193 1.04317298577345 0.049542696544099 0.0397944165086539 0.0421789633779446 6.7279320727983 0.0374951540916516 17.307470523759
"101" 2 1 31.2121212121212 5.31021948798858 198 3 "000100" "000101" "pooled.stratum" -0.0506566395791403 0.0196212750237163 152.23438708202 24.85613676951 4.89318559898584 0.448410255909359 1.01804022322807 0.0916397399686408 1.01804022322807 0.0347682148521143 0.0248684016711103 0.0274044816859598 4.72154735480065 0.022569139254108 10.8158170582081
"102" 2 1 31.2121212121212 5.31021948798858 198 4 "100100" "110100" "induced" -2.37361702078845 0.000349990529045985 347.583078867518 24.3761755620957 4.89318559898584 0.705269166465495 1.02893272427699 0.144132927762166 1.02893272427699 0.0836988733456636 0.069529268294308 0.062570187339094 3.96138564033933 0.0584402880722862 6.27012285189478
"103" 2 1 31.2121212121212 5.31021948798858 198 4 "100100" "101100" "case" 1.11191046948082 0.182799863876056 49.644552177333 25.9865195531799 4.89318559898584 -0.905074824618687 0.965171371919718 -0.184966379531214 0.965171371919718 0.0300654528371705 0.0150664649944464 0.00893676683060084 1.42296841497015 0.00397748477242466 1.35868805722331
"104" 2 1 31.2121212121212 5.31021948798858 198 4 "100100" "100110" "stratum" -0.0407375887261005 0.0130469573252139 170.453996191396 24.2359327864499 4.89318559898584 0.845511942111287 1.03488670931552 0.172793760834767 1.03488670931552 0.0518129716430917 0.0371502856375725 0.030684285636522 2.45225716483179 0.0260613054155507 3.35019856594164
"105" 2 1 31.2121212121212 5.31021948798858 198 4 "100100" "100101" "pooled.stratum" -0.0527210626262182 0.01478907530741 164.426402499113 24.575369013847 4.89318559898584 0.506075714714182 1.02059280226592 0.10342459007054 1.02059280226592 0.050727914028208 0.0360484487812216 0.0295992280216383 2.40090245140824 0.0249594685591998 3.25083533918047
"106" 2 1 31.2121212121212 5.31021948798858 198 4 "010100" "110100" "parity" 1.31376757470548 0.000406009161974869 339.788956388118 24.3761755620957 4.89318559898584 0.365137213559262 1.01497926582573 0.0746215744677539 1.01497926582573 0.0836988733456636 0.069529268294308 0.0611671279460158 3.71470881909449 0.0570228383264585 5.55948168046743
"107" 2 1 31.2121212121212 5.31021948798858 198 4 "010100" "011100" "case" 1.20123817252847 0.152385465153285 57.1726070101586 25.801046777904 4.89318559898584 -1.05973400224906 0.95892670513056 -0.216573432748739 0.95892670513056 0.0328236754410791 0.0178673405252195 0.0102919300414313 1.45677464656565 0.00536091055737009 1.42865234692486
"108" 2 1 31.2121212121212 5.31021948798858 198 4 "010100" "010110" "stratum" -0.0472953389101418 0.00202668967642567 260.816983784003 23.5294726312029 4.89318559898584 1.21184014445204 1.05150307290972 0.247658732728881 1.05150307290972 0.0694827292903291 0.0550932869597672 0.0469509838906813 3.08377038963946 0.0425868569919178 4.40519693480847
"109" 2 1 31.2121212121212 5.31021948798858 198 4 "010100" "010101" "pooled.stratum" -0.0438386732751775 0.0503920263454761 106.373621118405 24.4383089151938 4.89318559898584 0.303003860461185 1.01239872453993 0.0619236393820799 1.01239872453993 0.0416805987414217 0.0268612265570107 0.0191488533417739 1.8498610738817 0.0143547965891613 2.14779330520888
"110" 2 1 31.2121212121212 5.31021948798858 198 5 "110100" "111100" "case" 2.27780677931883 0.00722614063169643 187.270195946056 27.3387811636151 4.89318559898584 -2.96260560151938 0.891633588791358 -0.605455391296298 0.891633588791358 0.117410328119445 0.0991183141944588 0.0337114547737809 1.40277071155495 0.0295890459001509 1.42556245198647
"111" 2 1 31.2121212121212 5.31021948798858 198 5 "110100" "110110" "stratum" -0.0310956986378912 0.05560934651511 95.9602641300944 23.5011927466088 4.89318559898584 0.87498281548692 1.03723142161 0.178816600716774 1.03723142161 0.100973165648073 0.0823404851433701 0.0172742923024097 1.20638619866566 0.0128112168490622 1.18425646009726
"112" 2 1 31.2121212121212 5.31021948798858 198 5 "110100" "110101" "pooled.stratum" -0.0333890044337123 0.129350565450156 60.4623225477508 23.8570181520964 4.89318559898584 0.519157409999238 1.02176120279112 0.106098041755628 1.02176120279112 0.0945830017131768 0.0758178825776985 0.0108841283675132 1.1300391263639 0.00628861428339056 1.09044556972427
"113" 2 1 31.2121212121212 5.31021948798858 198 4 "001100" "101100" "parity" 0.538070625232683 0.0712899686234269 91.3478338530203 25.9865195531799 4.89318559898584 0.0699351070391003 1.00269120714284 0.0142923471068821 1.00269120714284 0.0300654528371705 0.0150664649944464 0.0164439854086866 2.20721100681859 0.0115617004641319 4.29885228069634
"114" 2 1 31.2121212121212 5.31021948798858 198 4 "001100" "011100" "induced" -1.04563439028623 0.0511267441930362 106.670011165245 25.801046777904 4.89318559898584 0.255407882314959 1.00989912868705 0.0521966471837683 1.00989912868705 0.0328236754410791 0.0178673405252195 0.0192022080125953 2.40970186313712 0.014362575994905 5.09801453726077
"115" 2 1 31.2121212121212 5.31021948798858 198 4 "001100" "001110" "stratum" -0.0442873715585187 0.00394936690641685 230.250857481456 24.9481377827564 4.89318559898584 1.10831687746257 1.044424833914 0.226502112998182 1.044424833914 0.0550700883870796 0.0404577701662613 0.0414486209585957 4.04288955475696 0.0369530056359467 11.5436486007321
"116" 2 1 31.2121212121212 5.31021948798858 198 4 "001100" "001101" "pooled.stratum" -0.0492500330134107 0.0235714726779471 143.245057910128 25.5510854950195 4.89318559898584 0.505369165199419 1.01977877477252 0.103280195483319 1.01977877477252 0.0394077345219183 0.0245532149526696 0.0257862670934344 2.89306087826578 0.021048450422355 7.00566749643117
"117" 2 1 31.2121212121212 5.31021948798858 198 5 "101100" "111100" "induced" -2.95797270683721 2.0242825076698e-05 485.20872263624 27.3387811636151 4.89318559898584 -1.3522616104352 0.950536872790989 -0.276356084002918 0.950536872790989 0.117410328119445 0.0991183141944588 0.087344875282274 3.90515748275336 0.0840518492000124 6.57873723073026
"118" 2 1 31.2121212121212 5.31021948798858 198 5 "101100" "101110" "stratum" -0.0393442027693535 0.0166318530103927 158.148394692977 25.0135827666212 4.89318559898584 0.972936786558687 1.03889633866673 0.198835046592211 1.03889633866673 0.0585345449332453 0.0390223075225352 0.0284690920960748 1.94690381848757 0.0239558425280888 2.59001083113518
"119" 2 1 31.2121212121212 5.31021948798858 198 5 "101100" "101101" "pooled.stratum" -0.0511391152528458 0.018095834787659 154.12696382321 25.4406526898386 4.89318559898584 0.545866863341235 1.02145648030325 0.111556541704522 1.02145648030325 0.0578106268308084 0.03828338593611 0.0277451739936379 1.92282574767462 0.0232169209416636 2.5409667065381
"120" 2 1 31.2121212121212 5.31021948798858 198 5 "011100" "111100" "parity" 1.61866820451912 2.70007659002976e-05 469.886545324015 27.3387811636151 4.89318559898584 -1.53773438571106 0.9437526356238 -0.314260384079804 0.9437526356238 0.117410328119445 0.0991183141944588 0.0845866526783653 3.57700125113059 0.0812509736692393 5.54745761153175
"121" 2 1 31.2121212121212 5.31021948798858 198 5 "011100" "011110" "stratum" -0.0471006685995645 0.0020570556723665 258.653550427026 24.5563861166755 4.89318559898584 1.24466066122847 1.05068582385513 0.254366125308314 1.05068582385513 0.0793852087552754 0.0603051094548666 0.0465615333141963 2.41853502657792 0.042437768929647 3.37515867958897
"122" 2 1 31.2121212121212 5.31021948798858 198 5 "011100" "011101" "pooled.stratum" -0.0406387109669007 0.0710800472053716 90.1635754876916 25.3471561778551 4.89318559898584 0.453890600048897 1.01790696348198 0.0927597351187677 1.01790696348198 0.0490544765140443 0.0293457610013819 0.0162308010729651 1.49448457111698 0.0114784204761623 1.64242467758202
"123" 2 1 31.2121212121212 5.31021948798858 198 6 "111100" "111110" "stratum" -0.0254799723172354 0.115110272572537 63.1505196691141 26.1619919611425 4.89318559898584 1.17678920247257 1.04498087164847 0.24049551742253 1.04498087164847 0.128778372441774 0.106090309224111 0.011368044322329 1.09682320545739 0.0069719950296524 1.07034012923156
"124" 2 1 31.2121212121212 5.31021948798858 198 6 "111100" "111101" "pooled.stratum" -0.0241749087471471 0.271992023943498 30.7964888531451 26.6346372552195 4.89318559898584 0.70414390839554 1.0264371503035 0.143902963448082 1.0264371503035 0.122954159778931 0.100114424356507 0.00554383165948624 1.04721758084047 0.000996110162048147 1.01004970847359
"125" 2 1 31.2121212121212 5.31021948798858 198 3 "000010" "100010" "parity" 0.0760010734679212 0.796833830689122 1.81183538189907 24.2944037305386 4.89318559898584 -0.00711067769029228 0.999707312113145 -0.00145317964063452 0.999707312113145 0.0430275537261037 0.0332124517130381 0.000326157647381441 1.00763810266953 -0.00460476781506547 0.878236214282135
"126" 2 1 31.2121212121212 5.31021948798858 198 3 "000010" "010010" "induced" -0.809452113774835 0.106549811926289 70.7396897468498 23.6963578029413 4.89318559898584 0.59093524990703 1.02493780921192 0.120766980518685 1.02493780921192 0.0554356052761064 0.0457477653302203 0.0127342091973841 1.29821528958697 0.00793054580211672 1.20970726830467
"127" 2 1 31.2121212121212 5.31021948798858 198 3 "000010" "001010" "case" 0.494085467491643 0.524854840978038 11.0437337164394 24.753842189321 4.89318559898584 -0.466549136472675 0.981152455731743 -0.0953467075864385 0.981152455731743 0.0446894344199796 0.0348913773371077 0.00198803834125735 1.04655675279544 -0.0029258421909959 0.922632011884915
"128" 2 1 31.2121212121212 5.31021948798858 198 3 "000010" "000110" "spontaneous" -0.589083583812024 0.237565115104869 38.0040460215723 24.2572874973919 4.89318559898584 0.03000555545648 1.00123697076434 0.00613211063620778 1.00123697076434 0.049542696544099 0.0397944165086539 0.00684130046537677 1.16021257133524 0.00197719698055032 1.05228298127738
"129" 2 1 31.2121212121212 5.31021948798858 198 3 "000010" "000011" "pooled.stratum" -0.0169370490072447 0.592146791705684 7.84124743906887 24.3680368912152 4.89318559898584 -0.0807438383669066 0.99668648571375 -0.0165012825966873 0.99668648571375 0.0441129386740443 0.0343089688142909 0.00141154259532206 1.03305612286586 -0.00350825071381267 0.907231394650642
"130" 2 1 31.2121212121212 5.31021948798858 198 4 "100010" "110010" "induced" -1.14217656584966 0.0467035984391237 107.580724869861 23.6926399823851 4.89318559898584 0.601763748153541 1.02539876301674 0.122979955691495 1.02539876301674 0.0623937039170581 0.0478946374827859 0.0193661501909544 1.45008717702688 0.0146821857697478 1.44206871256012
"131" 2 1 31.2121212121212 5.31021948798858 198 4 "100010" "101010" "case" 0.499526085953832 0.521435634665033 11.2809164196524 24.775409828193 4.89318559898584 -0.481006097654419 0.980585342442769 -0.0983012166458819 0.980585342442769 0.0450582885249153 0.030291148656744 0.00203073479881164 1.04719614811798 -0.00292130305629412 0.912041932901108
"132" 2 1 31.2121212121212 5.31021948798858 198 4 "100010" "100110" "spontaneous" -0.706187011743323 0.181582188905335 48.8037952032255 24.2359327864499 4.89318559898584 0.0584709440887394 1.00241257246436 0.0119494637809892 1.00241257246436 0.0518129716430917 0.0371502856375725 0.00878541791698799 1.20418120846266 0.0039378339245344 1.11856498757027
"133" 2 1 31.2121212121212 5.31021948798858 198 4 "100010" "100011" "pooled.stratum" -0.0320578387631682 0.406217070341228 18.9184487832299 24.4690270425932 4.89318559898584 -0.174623312054546 0.992863495890107 -0.0356870403793259 0.992863495890107 0.0464331593395547 0.0316872803602696 0.00340560561345102 1.07914941284205 -0.00152517135276853 0.954078326829157
"134" 2 1 31.2121212121212 5.31021948798858 198 4 "010010" "110010" "parity" 0.401659145846069 0.231651262381203 38.6528705049104 23.6926399823851 4.89318559898584 0.0037178205562185 1.00015691879668 0.000759795532175644 1.00015691879668 0.0623937039170581 0.0478946374827859 0.00695809864095173 1.125516779447 0.00214687215256559 1.04692845950111
